sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH	fastq1	fastq2	sample_fqrunid	donor_id
6711STDY11535877	CATD0119a	CATD0119a	NA	ERP133244	Felis catus	6826748ce98f69c8afc4a3aa304d1fce	44050	1	1	24	51531736	43446994	6711	FUR: Feline cutaneous squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#24.cram	/seq/illumina/runs/44/44050/lane1/plex24/44050_1#24.cram	/seq/illumina/runs/44/44050/lane1/plex24/44050_1#24.substitution_metrics.txt	0.47	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535877_44050_1#24_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535877_44050_1#24_R2.fastq.gz	6711STDY11535877_44050_1#24	CATD01
6711STDY11535877	CATD0119a	CATD0119a	NA	ERP133244	Felis catus	1ae656053226f0e173bf79c9c5eb5be8	44050	2	1	24	51531736	43337612	6711	FUR: Feline cutaneous squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#24.cram	/seq/illumina/runs/44/44050/lane2/plex24/44050_2#24.cram	/seq/illumina/runs/44/44050/lane2/plex24/44050_2#24.substitution_metrics.txt	0.46	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535877_44050_2#24_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535877_44050_2#24_R2.fastq.gz	6711STDY11535877_44050_2#24	CATD01
6711STDY11535878	CATD0119b	CATD0119b	NA	ERP133244	Felis catus	44c635ab0a492641bf36fda8a6f71314	44050	1	1	51	51531714	36385184	6711	FUR: Feline cutaneous squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#51.cram	/seq/illumina/runs/44/44050/lane1/plex51/44050_1#51.cram	/seq/illumina/runs/44/44050/lane1/plex51/44050_1#51.substitution_metrics.txt	0.44	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535878_44050_1#51_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535878_44050_1#51_R2.fastq.gz	6711STDY11535878_44050_1#51	CATD01
6711STDY11535878	CATD0119b	CATD0119b	NA	ERP133244	Felis catus	1962b5be5574ce01799589c6fcc58f4f	44050	2	1	51	51531714	35957094	6711	FUR: Feline cutaneous squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#51.cram	/seq/illumina/runs/44/44050/lane2/plex51/44050_2#51.cram	/seq/illumina/runs/44/44050/lane2/plex51/44050_2#51.substitution_metrics.txt	0.43	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535878_44050_2#51_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535878_44050_2#51_R2.fastq.gz	6711STDY11535878_44050_2#51	CATD01
6711STDY11535879	CATD0120a	CATD0120a	NA	ERP133244	Felis catus	85e5ecfdafe79c1b82efd5e8b33e3bd9	44050	1	1	19	51585472	37773660	6711	FUR: Feline cutaneous squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#19.cram	/seq/illumina/runs/44/44050/lane1/plex19/44050_1#19.cram	/seq/illumina/runs/44/44050/lane1/plex19/44050_1#19.substitution_metrics.txt	0.47	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535879_44050_1#19_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535879_44050_1#19_R2.fastq.gz	6711STDY11535879_44050_1#19	CATD01
6711STDY11535879	CATD0120a	CATD0120a	NA	ERP133244	Felis catus	d8e29c6124dfc91e298e195f42b8e30f	44050	2	1	19	51585472	37558666	6711	FUR: Feline cutaneous squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#19.cram	/seq/illumina/runs/44/44050/lane2/plex19/44050_2#19.cram	/seq/illumina/runs/44/44050/lane2/plex19/44050_2#19.substitution_metrics.txt	0.47	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535879_44050_2#19_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535879_44050_2#19_R2.fastq.gz	6711STDY11535879_44050_2#19	CATD01
6711STDY11535880	CATD0120b	CATD0120b	NA	ERP133244	Felis catus	0bcb0d437bb4259b70fff3a47d95ead5	44050	1	1	48	51585545	38391660	6711	FUR: Feline cutaneous squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#48.cram	/seq/illumina/runs/44/44050/lane1/plex48/44050_1#48.cram	/seq/illumina/runs/44/44050/lane1/plex48/44050_1#48.substitution_metrics.txt	0.54	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535880_44050_1#48_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535880_44050_1#48_R2.fastq.gz	6711STDY11535880_44050_1#48	CATD01
6711STDY11535880	CATD0120b	CATD0120b	NA	ERP133244	Felis catus	118e2724c4db27d5aac0619d190db874	44050	2	1	48	51585545	38313042	6711	FUR: Feline cutaneous squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#48.cram	/seq/illumina/runs/44/44050/lane2/plex48/44050_2#48.cram	/seq/illumina/runs/44/44050/lane2/plex48/44050_2#48.substitution_metrics.txt	0.53	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535880_44050_2#48_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535880_44050_2#48_R2.fastq.gz	6711STDY11535880_44050_2#48	CATD01
6711STDY11535881	CATD0121a	CATD0121a	NA	ERP133244	Felis catus	2ef83b288b5d305d62f54ab119f82195	44050	1	1	5	51585483	17924984	6711	FUR: Feline cutaneous squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_1#5.cram	/seq/illumina/runs/44/44050/lane1/plex5/44050_1#5.cram	/seq/illumina/runs/44/44050/lane1/plex5/44050_1#5.substitution_metrics.txt	0.41	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535881_44050_1#5_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535881_44050_1#5_R2.fastq.gz	6711STDY11535881_44050_1#5	CATD01
6711STDY11535881	CATD0121a	CATD0121a	NA	ERP133244	Felis catus	fe6b518df766332d4d6c60590b56fcca	44050	2	1	5	51585483	17891616	6711	FUR: Feline cutaneous squamous cell carcinoma_TGS	/lustre/scratch120/npg_repository/references/Felis_catus/Felis_catus_9.0/all/bwa0_6/Felis_catus.Felis_catus_9.0.dna.toplevel.fa	Agilent Pulldown	44050_2#5.cram	/seq/illumina/runs/44/44050/lane2/plex5/44050_2#5.cram	/seq/illumina/runs/44/44050/lane2/plex5/44050_2#5.substitution_metrics.txt	0.4	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535881_44050_2#5_R1.fastq.gz	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6711_2820/fastqs/6711STDY11535881_44050_2#5_R2.fastq.gz	6711STDY11535881_44050_2#5	CATD01
