file_id.x	sample_id	cohort	pct	n_fragments_clade	n_fragments_taxon	tax.level	n_distinct_minimisers	rank	ncbi	name	file_id.y	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	reads	pct_fragments_clade	n_minimisers_clade	n_minimisers_taxon	ncbi_id	ratio_taxon	ratio_clade	proportion	total_read	expected_clade	std_clade	pvalue	padj	significance
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0.84	440	440	18927	16175	S	9606	Homo sapiens	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	440	2.95	817705001	817705001	9606	1.9780972331365258e-5	1.9780972331365258e-5	0.03481320166957445	52096	1813.6285541781508	41.838861571126046	0	0	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	11	11	S	5854	Plasmodium reichenowi	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Eukaryota	Apicomplexa	Aconoidasida	Haemosporida	Plasmodiidae	Plasmodium	Plasmodium_reichenowi	NA	1	0	1080818	1080818	5854	1.0177476688952257e-5	1.0177476688952257e-5	4.601504816051152e-5	52096	2.397199948970008	1.5482537394428944	1.3765543753498926e-8	2.488995311751132e-8	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	2	2	18	12	S	1503054	Burkholderia stagnalis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_stagnalis	NA	2	0	1239021	1239021	1503054	9.685065870554252e-6	9.685065870554252e-6	5.2750426979274164e-5	52096	2.7480862439122666	1.6576915518845852	1.1943004145449544e-8	2.1679424601001085e-8	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	60	43	S	101571	Burkholderia ubonensis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_ubonensis	NA	1	0.02	4860542	3518383	101571	1.2221523353199467e-5	8.84675001265291e-6	2.0693407605738338e-4	52096	10.780437626285444	3.2830179387852505	4.899882422000278e-23	1.278094330738593e-22	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	42	30	S	1494466	Burkholderia sp. FERM BP-3421	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_sp._FERM_BP-3421	NA	1	0.01	1700429	1700429	1494466	1.764260665984878e-5	1.764260665984878e-5	7.239454036528855e-5	52096	3.7714659748700723	1.9419559576170409	7.183163676801354e-42	2.549168815042521e-41	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	16	13	S	1740163	Burkholderia sp. Bp7605	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_sp._Bp7605	NA	1	0	1365519	1365519	1740163	9.520189759351572e-6	9.520189759351572e-6	5.813598825065231e-5	52096	3.0286524439059828	1.7402518122970274	5.026557935266163e-9	9.24398469210369e-9	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	41	34	S	28095	Burkholderia gladioli	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_gladioli	NA	1	0.02	5560501	4771624	28095	7.125456657942873e-6	6.114556943699858e-6	2.3673432651156112e-4	52096	12.332911473946288	3.511408812777939	3.404083912148948e-10	6.46365051099777e-10	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	14	12	S	41899	Burkholderia plantarii	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_plantarii	NA	1	0.01	1440613	1440613	41899	8.329787389118381e-6	8.329787389118381e-6	6.13330612329356e-5	52096	3.1952071579910126	1.7874594222400517	4.199290014873637e-7	7.033208911070097e-7	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0.07	35	35	541	469	S	134537	Paraburkholderia fungorum	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_fungorum	NA	35	0.01	3762150	3762150	134537	1.2466275932644896e-4	1.2466275932644896e-4	1.6017082750016044e-4	52096	8.344259429448359	2.888411833951431	0	0	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0.05	26	0	379	284	S	261302	Paraburkholderia phytofirmans	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_phytofirmans	NA	26	0.01	3565309	4289	261302	0.06621590114245746	7.965648980214619e-5	1.517904636507767e-4	52096	7.907675994350862	2.811845601121313	0	0	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0.01	5	5	91	68	S	2026199	Paraburkholderia aromaticivorans	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_aromaticivorans	NA	5	0.01	4149924	4149924	2026199	1.6385842246749578e-5	1.6385842246749578e-5	1.7668002635269083e-4	52096	9.20432265286978	3.033594638856832	5.526595024710118e-84	2.729924353993283e-83	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0.01	3	3	29	15	S	2571748	Paraburkholderia acidisoli	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_acidisoli	NA	3	0.01	1955075	1955075	2571748	7.67233993580809e-6	7.67233993580809e-6	8.323591047004404e-5	52096	4.336257991847415	2.0822816955122643	1.5181380249377374e-7	2.6001610226111163e-7	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	2	2	10	5	S	311230	Paraburkholderia terrae	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_terrae	NA	2	0.01	2894519	2894519	311230	1.7274027221794019e-6	1.7274027221794019e-6	1.2323206236990468e-4	52096	6.419897521222555	2.5335955446777234	0.7124061824428968	0.768497805252999	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	2	0	14	9	S	948107	Paraburkholderia sprentiae	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_sprentiae	NA	2	0.01	1833833	0	948107	Inf	4.907753323230632e-6	7.807411961434333e-5	52096	4.067349335428831	2.016688320170051	0.007224228608203102	0.009593212664789184	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	17	17	S	420953	Paraburkholderia megapolitana	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_megapolitana	NA	1	0.01	2110008	2110008	420953	8.056841490648378e-6	8.056841490648378e-6	8.983207139320828e-5	52096	4.679891591300579	2.16320853986504	6.157978874761453e-9	1.1284110034845134e-8	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0.01	3	3	48	29	S	2839983	Cupriavidus sp. EM10	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus_sp._EM10	NA	3	0.01	1433718	1433718	2839983	2.0227129742390064e-5	2.0227129742390064e-5	6.103951157233897e-5	52096	3.179914394872571	1.7831770227464985	8.125892782460874e-48	3.0546784448772954e-47	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	2	2	48	25	S	68895	Cupriavidus basilensis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus_basilensis	NA	2	0.01	3772073	3772073	68895	6.627655403275599e-6	6.627655403275599e-6	1.605932920805956e-4	52096	8.366268144230709	2.892217933988896	4.430537387897909e-9	8.15521958438454e-9	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	11	11	S	93220	Pandoraea pnomenusa	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Pandoraea	Pandoraea_pnomenusa	NA	1	0.01	2392659	2308916	93220	4.764140401816264e-6	4.5973956171773745e-6	1.0186573420935008e-4	52096	5.306797289370302	2.3035313561069928	0.006727173661971485	0.008962260676698166	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	17	17	S	358220	Acidovorax sp. KKS102	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax_sp._KKS102	NA	1	0	1205992	1205992	358220	1.409627924563347e-5	1.409627924563347e-5	5.1344241085170316e-5	52096	2.674829583573033	1.6354486376765343	9.834783145704403e-19	2.3971551290781293e-18	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	8	6	S	279113	Collimonas pratensis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Collimonas	Collimonas_pratensis	NA	1	0.01	2039256	2039256	279113	2.9422495262978264e-6	2.9422495262978264e-6	8.681985593468288e-5	52096	4.52296721477324	2.1266345552095345	0.24367180930274404	0.28377497153992687	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	7	7	S	1751046	Fluviibacter phosphoraccumulans	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Fluviibacteraceae	Fluviibacter	Fluviibacter_phosphoraccumulans	NA	1	0	889702	889702	1751046	7.867802927272278e-6	7.867802927272278e-6	3.787842206412497e-5	52096	1.9733142758526543	1.4047204454344815	1.728360028148643e-4	2.540975023410478e-4	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	2	2	42	42	S	2725666	Mesorhizobium terrae	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	Mesorhizobium_terrae	NA	2	0.01	1619960	1619960	2725666	2.5926566088051555e-5	2.5926566088051555e-5	6.89686306280079e-5	52096	3.5929897811966995	1.8954529742548694	1.372224712463058e-91	6.998003832885172e-91	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	15	15	S	2949093	Sphingomonas donggukensis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_donggukensis	NA	1	0	767369	767369	2949093	1.9547310355252817e-5	1.9547310355252817e-5	3.267018266894479e-5	52096	1.7019858363213476	1.3045804812786275	1.0618576027725965e-24	2.8572352600920526e-24	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	17	17	S	322509	Dietzia kunjamensis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Dietziaceae	Dietzia	Dietzia_kunjamensis	NA	1	0	905945	905945	322509	1.8764936061239922e-5	1.8764936061239922e-5	3.856995609415703e-5	52096	2.0093404326812045	1.4174847203793548	1.9348087027408725e-26	5.457494892558737e-26	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	8	8	S	546160	Dietzia lutea	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Dietziaceae	Dietzia	Dietzia_lutea	NA	1	0	816478	816478	546160	9.798181947339672e-6	9.798181947339672e-6	3.476096298544077e-5	52096	1.8109071276895223	1.345676104719812	2.1201336113090784e-6	3.4464811090040263e-6	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	1	1	18	18	S	38304	Corynebacterium tuberculostearicum	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_tuberculostearicum	NA	1	0.01	1435210	1435210	38304	1.2541718633510078e-5	1.2541718633510078e-5	6.110303239809824e-5	52096	3.183223575811326	1.7841045572493903	4.995967900470353e-17	1.1518325091839767e-16	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	2	2	10	5	S	2963431	Janibacter sp. CX7	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Janibacter	Janibacter_sp._CX7	NA	2	0	697949	697949	2963431	7.163847215197672e-6	7.163847215197672e-6	2.971467615137873e-5	52096	1.5480157687822262	1.2441743326379062	0.0027641777080895753	0.0037988867023139657	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/kraken2/CATD0509a_0.1.kraken	CATD0509a	6864_2965	0	2	2	34	34	S	1747	Cutibacterium acnes	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6864_2965/results/krakentools/CATD0509a.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium_acnes	NA	2	0	1372586	1299736	1747	2.6159158475259592e-5	2.477076117634888e-5	5.8436860687408857e-5	52096	3.044326694371252	1.744748919895446	9.90249515765662e-71	4.510156480491712e-70	Significant
