file_id.x	sample_id	cohort	pct	n_fragments_clade	n_fragments_taxon	tax.level	n_distinct_minimisers	rank	ncbi	name	file_id.y	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species	reads	pct_fragments_clade	n_minimisers_clade	n_minimisers_taxon	ncbi_id	ratio_taxon	ratio_clade	proportion	total_read	expected_clade	std_clade	pvalue	padj	significance
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	1.03	863	863	35087	28451	S	9606	Homo sapiens	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	863	2.95	817705001	817705001	9606	3.479372140956247e-5	3.479372140956247e-5	0.03481320166957445	84086	2927.3028755878377	53.154436223443035	0	0	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0	1	1	16	16	S	76775	Malassezia restricta	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Eukaryota	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_restricta	1	0.01	2324544	2324544	76775	6.883070400044052e-6	6.883070400044052e-6	9.896578712718339e-5	84086	8.321637176376342	2.884582052742302	0.0038854726461317454	0.005825405597880063	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0.01	5	0	63	45	S	261302	Paraburkholderia phytofirmans	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_phytofirmans	NA	5	0.01	3565309	4289	261302	0.01049195616693868	1.2621626905269641e-5	1.517904636507767e-4	84086	12.763452926539209	3.5723263507274505	9.070119060525478e-20	2.560829810838579e-19	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0	4	4	56	52	S	134537	Paraburkholderia fungorum	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_fungorum	NA	4	0.01	3762150	3762150	134537	1.382188376327366e-5	1.382188376327366e-5	1.6017082750016044e-4	84086	13.46812420117849	3.6696003870422067	4.305664051598849e-26	1.4067877200035233e-25	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0	2	2	16	11	S	2026199	Paraburkholderia aromaticivorans	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_aromaticivorans	NA	2	0.01	4149924	4149924	2026199	2.650650951680079e-6	2.650650951680079e-6	1.7668002635269083e-4	84086	14.856316695892362	3.854048764801378	0.8414870928573028	0.9050777323796456	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0	2	2	10	5	S	1637862	Burkholderia sp. LA-2-3-30-S1-D2	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_sp._LA-2-3-30-S1-D2	NA	2	0	773863	773863	1637862	6.4610919503839826e-6	6.4610919503839826e-6	3.294666004326161e-5	84086	2.770352856397696	1.6644102807072347	0.09018740590497644	0.11683879642801812	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0.01	5	5	46	22	S	329	Ralstonia pickettii	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia_pickettii	NA	5	0	1331388	1331388	329	1.6524108674556177e-5	1.6524108674556177e-5	5.6682885499989005e-5	84086	4.766237110152075	2.1831094672690363	1.461667088030241e-15	3.686097340930632e-15	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0	2	2	46	23	S	119219	Cupriavidus metallidurans	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus_metallidurans	NA	2	0.01	3235080	3233698	119219	7.112599877910677e-6	7.109561432793007e-6	1.3773120174081816e-4	84086	11.581265829578436	3.402891524559378	3.9596872915413346e-4	6.339160394316559e-4	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0	1	1	10	10	S	68895	Cupriavidus basilensis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Cupriavidus	Cupriavidus_basilensis	NA	1	0.01	3772073	3772073	68895	2.6510621613102396e-6	2.6510621613102396e-6	1.605932920805956e-4	84086	13.503647557888963	3.6744358699904596	0.8298366294238753	0.8953273706868188	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0	1	1	6	6	S	648995	Agrobacterium pusense	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Agrobacterium	Agrobacterium_pusense	NA	1	0.01	2101101	2101101	648995	2.855645682906248e-6	2.855645682906248e-6	8.945286228125264e-5	84086	7.521733377781409	2.7424552024055835	0.710511608108567	0.7770753271840012	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0.03	25	25	522	336	S	1747	Cutibacterium acnes	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium_acnes	NA	25	0	1372586	1299736	1747	2.58514036696683e-4	2.4479340456627126e-4	5.8436860687408857e-5	84086	4.913721867761461	2.2166268800321847	0	0	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0	3	3	57	19	S	712116	Actinomyces sp. oral taxon 169	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_sp._oral_taxon_169	NA	3	0	379158	379158	712116	5.0111035504987366e-5	5.0111035504987366e-5	1.6142378856054607e-5	84086	1.3573480684902077	1.1650434144972652	4.192066745122148e-52	1.861349294094834e-51	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0	1	1	24	24	S	2047	Rothia dentocariosa	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Rothia	Rothia_dentocariosa	NA	1	0	1345000	1070369	2047	2.242217403530932e-5	1.7843866171003718e-5	5.7262406599342345e-5	84086	4.814966721312301	2.194240416346883	1.1313939022097864e-18	3.0772729434449426e-18	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674a_0.1.kraken	CATD0674a	6945_3142	0.01	5	0	55	47	S	2169767	Carnivore bocaparvovirus 4	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674a.kraken.mpa	Viruses	Shotokuvirae	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Bocaparvovirus	Carnivore_bocaparvovirus_4	5	0	1699	0	2169767	Inf	0.02766333137139494	7.233370171916925e-8	84086	0.006082251642758066	0.07798878895588962	0	0	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	1.1	864	864	35166	27383	S	9606	Homo sapiens	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	864	2.95	817705001	817705001	9606	3.348762691497835e-5	3.348762691497835e-5	0.03481320166957445	78308	2726.1521963410364	51.29567340573533	0	0	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0	1	1	11	11	S	76775	Malassezia restricta	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Eukaryota	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_restricta	1	0.01	2324544	2324544	76775	4.732110900030286e-6	4.732110900030286e-6	9.896578712718339e-5	78308	7.749812858355477	2.7837108132896744	0.12148941040734205	0.15450122082402495	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0.01	7	0	129	121	S	261302	Paraburkholderia phytofirmans	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_phytofirmans	NA	7	0.01	3565309	4289	261302	0.028211704359990673	3.393815234528059e-5	1.517904636507767e-4	78308	11.88640762756502	3.447405311859934	3.6812732297555055e-220	2.5498952571439802e-219	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0.01	6	6	116	71	S	134537	Paraburkholderia fungorum	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_fungorum	NA	6	0.01	3762150	3762150	134537	1.8872187446008268e-5	1.8872187446008268e-5	1.6017082750016044e-4	78308	12.542657159882564	3.541277762631197	1.622430320751158e-61	7.768226282306235e-61	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0	2	2	12	7	S	2880218	Paraburkholderia sp. D15	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_sp._D15	NA	2	0.01	1953695	1953695	2880218	3.58295435060232e-6	3.58295435060232e-6	8.317715796364472e-5	78308	6.513436885817091	2.552037444209695	0.4243972705653618	0.49103425848264026	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0	2	2	17	17	S	2026199	Paraburkholderia aromaticivorans	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_aromaticivorans	NA	2	0.01	4149924	4149924	2026199	4.096460561687394e-6	4.096460561687394e-6	1.7668002635269083e-4	78308	13.835459503626513	3.7192761465474447	0.1974267605519332	0.2424661988338754	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0	3	3	31	21	S	101571	Burkholderia ubonensis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_ubonensis	NA	3	0.02	4860542	3518383	101571	5.968650939934623e-6	4.320505820132816e-6	2.0693407605738338e-4	78308	16.204593627901577	4.025076439683016	0.11675169378145028	0.14920665416842172	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0	2	2	12	6	S	1385591	Burkholderia mayonis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_mayonis	NA	2	0.01	1807184	1807184	1385591	3.3200825151174424e-6	3.3200825151174424e-6	7.693955762663636e-5	78308	6.0249828786266395	2.4544896249748644	0.5040605404799074	0.5723703842170752	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0	3	3	41	28	S	329	Ralstonia pickettii	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia_pickettii	NA	3	0	1331388	1331388	329	2.1030683767616953e-5	2.1030683767616953e-5	5.6682885499989005e-5	78308	4.438723397733139	2.1067680930949706	2.452606292731011e-29	8.494193127158402e-29	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0	3	3	55	19	S	410	Methylobacterium organophilum	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Methylobacteriaceae	Methylobacterium	Methylobacterium_organophilum	NA	3	0	1305367	1305367	410	1.4555293645388614e-5	1.4555293645388614e-5	5.5575060160121726e-5	78308	4.351971811018812	2.0860800439876703	1.0951721511205528e-12	2.5399193415496747e-12	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0.01	4	4	25	13	S	59779	Paracoccus marcusii	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus_marcusii	NA	4	0	862270	862270	59779	1.5076484163892981e-5	1.5076484163892981e-5	3.671052441517838e-5	78308	2.8747277459037885	1.6954710888542706	1.172156318205937e-9	2.465324725943256e-9	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0	2	2	34	17	S	1646498	Acinetobacter sp. TTH0-4	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter_sp._TTH0-4	NA	2	0	1042211	1042211	1646498	1.631147627495776e-5	1.631147627495776e-5	4.43713829325704e-5	78308	3.4746342546837226	1.8639957297045124	1.9918450063379376e-13	4.735759637494547e-13	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0.01	4	4	67	67	S	1747	Cutibacterium acnes	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium_acnes	NA	4	0	1372586	1299736	1747	5.154892993654096e-5	4.881297055339338e-5	5.8436860687408857e-5	78308	4.576073686709613	2.139113432085612	1.633694083880075e-187	1.081151689905349e-186	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0	1	1	16	16	S	334542	Rhodococcus qingshengii	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus_qingshengii	NA	1	0.01	2144067	2058939	334542	7.770992729750614e-6	7.462453365496507e-6	9.128210879571163e-5	78308	7.148119375574586	2.6734746829106237	4.6481234661542017e-4	7.384404099899412e-4	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0	1	1	23	23	S	2054	Gordonia bronchialis	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Gordoniaceae	Gordonia	Gordonia_bronchialis	NA	1	0.01	1679990	1678967	2054	1.3698899382775242e-5	1.3690557681890963e-5	7.152436465637855e-5	78308	5.600929947511692	2.3665437550477937	9.755722439468631e-14	2.346341577455534e-13	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0674b_0.1.kraken	CATD0674b	6945_3142	0	1	1	13	13	S	199591	Brevibacterium luteolum	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0674b.kraken.mpa	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium_luteolum	NA	1	0	907145	907145	199591	1.4330674809429584e-5	1.4330674809429584e-5	3.862104523015644e-5	78308	3.0243368098830907	1.7390284663668865	4.837141695410382e-9	9.952059844616608e-9	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0675a_0.1.kraken	CATD0675a	6945_3142	1.16	776	776	30139	25495	S	9606	Homo sapiens	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0675a.kraken.mpa	Eukaryota	Metazoa	Chordata	Mammalia	Primates	Hominidae	Homo	Homo_sapiens	776	2.95	817705001	817705001	9606	3.117872578597572e-5	3.117872578597572e-5	0.03481320166957445	66921	2329.734268929592	47.41970856077489	0	0	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0675a_0.1.kraken	CATD0675a	6945_3142	0	1	1	22	22	S	76775	Malassezia restricta	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0675a.kraken.mpa	Eukaryota	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Malassezia_restricta	1	0.01	2324544	2324544	76775	9.464221800060572e-6	9.464221800060572e-6	9.896578712718339e-5	66921	6.6228894403382395	2.5733701639818007	1.1470995664332053e-9	2.4175181531929014e-9	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0675a_0.1.kraken	CATD0675a	6945_3142	0	2	2	7	4	S	1740163	Burkholderia sp. Bp7605	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0675a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_sp._Bp7605	NA	2	0	1365519	1365519	1740163	2.9292891567235606e-6	2.9292891567235606e-6	5.813598825065231e-5	66921	3.8905184697219033	1.9723823895446488	0.47786717550344887	0.5462090157844701	Non-significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0675a_0.1.kraken	CATD0675a	6945_3142	0.01	6	6	98	87	S	134537	Paraburkholderia fungorum	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0675a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_fungorum	NA	6	0.01	3762150	3762150	134537	2.3125074757784777e-5	2.3125074757784777e-5	1.6017082750016044e-4	66921	10.718791947138238	3.2736944129472842	2.1523255971189593e-120	1.208792592111675e-119	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0675a_0.1.kraken	CATD0675a	6945_3142	0.01	5	0	97	97	S	261302	Paraburkholderia phytofirmans	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0675a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia_phytofirmans	NA	5	0.01	3565309	4289	261302	0.022615994404290043	2.720661799580345e-5	1.517904636507767e-4	66921	10.157969617973627	3.1869150812432334	8.40986658389551e-164	5.109854608577448e-163	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0675a_0.1.kraken	CATD0675a	6945_3142	0	2	2	20	10	S	329	Ralstonia pickettii	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0675a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	Ralstonia_pickettii	NA	2	0	1331388	1331388	329	7.510958488434626e-6	7.510958488434626e-6	5.6682885499989005e-5	66921	3.793275380544764	1.9475780771898976	7.190476882452757e-4	0.0011336730623472556	Significant
/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/kraken2/CATD0675a_0.1.kraken	CATD0675a	6945_3142	0	1	1	8	8	S	358220	Acidovorax sp. KKS102	/lustre/scratch125/casm/team113da/projects/FUR/FUR_analysis/FUR_analysis_cat/pathogen_identification/analysis/6945_3142/results/krakentools/CATD0675a.kraken.mpa	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax_sp._KKS102	NA	1	0	1205992	1205992	358220	6.633543174415751e-6	6.633543174415751e-6	5.1344241085170316e-5	66921	3.436007957660683	1.853599616540674	0.0069037685890411685	0.010117088242614631	Significant
